season,episode,timecode_in,timecode_out,duration_line,line_order,text_line
1,6,"00:55:29,743","00:55:32,043",2.30,696,What will happen to you if he gets married?
1,6,"00:55:32,120","00:55:33,250",1.13,697,Will you go with him?
1,6,"00:55:33,913","00:55:35,213",1.30,698,"No, I will not."
1,6,"00:55:35,832","00:55:38,502",2.67,699,Why not? Did he refuse?
1,6,"00:55:40,920","00:55:43,800",2.88,700,You were even willing to drink filthy chamber pot water for him.
1,6,"00:55:43,882","00:55:46,973",3.09,701,He knows neither loyalty nor duty.
1,6,"00:55:48,178","00:55:52,388",4.21,702,"He does know a bit, Your Royal Highness."
1,6,"00:55:52,474","00:55:54,894",2.42,703,Are you taking his side?
1,6,"00:55:52,474","00:55:54,894",2.42,704,You were always bad-mouthing him.
1,6,"00:55:54,976","00:55:56,766",1.79,705,"I am sorry, Your Royal Highness."
1,6,"00:55:57,729","00:56:00,019",2.29,706,It would please you if I bad-mouthed him.
1,6,"00:56:00,857","00:56:04,607",3.75,707,But I have no energy to run my mouth right now.
1,6,"00:56:06,154","00:56:08,784",2.63,708,You are a filthy mutt who will be abandoned by its owner.
1,6,"00:56:20,126","00:56:21,166",1.04,709,Should I take you in?
1,6,"00:56:23,296","00:56:24,546",1.25,710,I can do that.
1,6,"00:56:25,131","00:56:27,431",2.30,711,There must be things you can do here too.
1,6,"00:56:28,760","00:56:29,640",0.88,712,"No, thank you."
1,6,"00:56:31,054","00:56:37,306",6.25,713,"I may be a filthy girl whom everyone avoids, but I refuse to serve just anyone."
1,6,"00:56:40,814","00:56:43,444",2.63,714,Forget it. I do not want someone filthy by my side either.
1,6,"00:56:44,067","00:56:46,107",2.04,715,You may leave.
1,6,"00:56:44,067","00:56:46,107",2.04,716,"Yes, Your Royal Highness."
1,6,"00:56:51,658","00:56:55,035",3.38,717,"I will go now, Your Royal Highness."
1,6,"00:57:04,587","00:57:05,957",1.37,718,"""Just anyone""?"
1,6,"00:57:07,298","00:57:08,588",1.29,719,But I am the Crown Prince.
1,6,"00:57:08,675","00:57:12,300",3.62,720,Filthy Mu-deok does not know to whom she is speaking.
1,6,"00:57:29,779","00:57:32,529",2.75,721,Be gentle. Take your time.
1,6,"00:57:29,779","00:57:32,529",2.75,722,"Yes, ma'am."
1,6,"00:57:34,659","00:57:35,489",0.83,723,Maidservant Kim.
1,6,"00:57:36,911","00:57:37,791",0.88,724,How have you been?
1,6,"00:57:39,038","00:57:40,118",1.08,725,Young Master!
1,6,"00:57:40,748","00:57:42,248",1.50,726,My dear Young Master!
1,6,"00:57:44,252","00:57:46,132",1.88,727,Young Master!
1,6,"00:57:44,252","00:57:46,132",1.88,728,Were you worried?
1,6,"00:57:46,212","00:57:47,422",1.21,729,Have you been eating well?
1,6,"00:57:47,505","00:57:49,125",1.62,730,"Yes, I have. I have been well."
1,6,"00:57:49,215","00:57:50,675",1.46,731,Goodness.
1,6,"00:57:50,758","00:57:52,258",1.50,732,Your skin is radiating.
1,6,"00:57:52,343","00:57:53,473",1.13,733,"Oh, please."
1,6,"00:57:53,553","00:57:54,853",1.30,734,Let us go inside.
1,6,"00:57:58,516","00:58:00,346",1.83,735,Was she the one who tried to sell…
1,6,"00:58:03,021","00:58:04,401",1.38,736,Songrim's Spirit Plaque?
1,6,"00:58:12,322","00:58:14,412",2.09,737,It was not me. It was Mu-deok.
1,6,"00:58:15,200","00:58:17,410",2.21,738,Mu-deok tried to sell Uk's Spirit Plaque?
1,6,"00:58:17,494","00:58:19,754",2.26,739,I just introduced her to the seller.
1,6,"00:58:19,829","00:58:21,829",2.00,740,"In the end, Ae-hyang snatched it herself."
1,6,"00:58:21,915","00:58:23,875",1.96,741,So Mu-deok and I are innocent.
1,6,"00:58:41,601","00:58:42,891",1.29,742,What is this?
1,6,"00:58:44,270","00:58:46,520",2.25,743,Why are you dressed like that?
1,6,"00:58:47,273","00:58:48,983",1.71,744,It is a long story.
1,6,"00:58:49,067","00:58:51,817",2.75,745,Have you returned to Chwiseonru?
1,6,"00:58:52,695","00:58:54,945",2.25,746,Did Uk send you back since he is getting married?
1,6,"00:58:55,031","00:58:56,321",1.29,747,"No, Young Master Seo."
1,6,"00:58:56,407","00:59:00,327",3.92,748,"Even if that was the case, I would never come back here."
1,6,"00:59:00,411","00:59:04,207",3.80,749,Ju-wol finally caved in and told me that you tried to sell Uk's Spirit Plaque.
1,6,"00:59:07,544","00:59:09,384",1.84,750,"Yes, I did."
1,6,"00:59:10,255","00:59:11,165",0.91,751,Why?
1,6,"00:59:12,298","00:59:14,048",1.75,752,Because I needed money.
1,6,"00:59:14,133","00:59:19,428",5.30,753,"I wanted to wear pretty clothes, have good food, and have fun at places like this."
1,6,"00:59:19,514","00:59:23,024",3.51,754,Was that the case when you were drunk last time?
1,6,"00:59:23,935","00:59:27,185",3.25,755,That is correct. I stole Young Master Jang's money and drank.
1,6,"00:59:31,776","00:59:33,816",2.04,756,I am just so puzzled by you.
1,6,"00:59:35,530","00:59:38,030",2.50,757,I cannot understand you.
1,6,"00:59:41,452","00:59:43,752",2.30,758,You do not need to.
1,6,"00:59:43,830","00:59:45,620",1.79,759,Just stay that way.
1,6,"00:59:47,709","00:59:49,339",1.63,760,I am going inside.
1,6,"00:59:49,419","00:59:51,089",1.67,761,Would you like to come with me?
1,6,"00:59:51,879","00:59:52,799",0.92,762,That is all right.
1,6,"00:59:54,048","00:59:55,168",1.12,763,"Goodbye, then."
1,6,"01:00:00,847","01:00:04,477",3.63,764,CHWISEONRU
1,6,"01:00:08,354","01:00:09,814",1.46,765,The Spirit Plaque…
1,6,"01:00:11,190","01:00:14,360",3.17,766,"So it was you, Naksu."
1,6,"01:00:24,495","01:00:25,615",1.12,767,Young Master.
1,6,"01:00:27,415","01:00:29,415",2.00,768,Why do you not want to get married?
1,6,"01:00:31,252","01:00:32,802",1.55,769,Do you dislike Young Lady Jin?
1,6,"01:00:32,879","01:00:35,209",2.33,770,It is not that I dislike her.
1,6,"01:00:36,257","01:00:38,127",1.87,771,I am just not interested.
1,6,"01:00:38,760","01:00:40,890",2.13,772,"You have feelings for someone else, do you not?"
1,6,"01:00:42,263","01:00:43,473",1.21,773,Who is it?
1,6,"01:00:44,057","01:00:45,557",1.50,774,Do I know her?
1,6,"01:00:46,559","01:00:48,599",2.04,775,"No, you do not."
1,6,"01:00:49,187","01:00:50,397",1.21,776,So there is one.
1,6,"01:00:50,480","01:00:51,730",1.25,777,I knew it.
1,6,"01:00:51,814","01:00:52,864",1.05,778,Who is she?
1,6,"01:00:54,400","01:00:55,440",1.04,779,Well…
1,6,"01:00:55,526","01:00:58,446",2.92,780,She is like a single bird egg on top of a tree.
1,6,"01:00:59,072","01:01:02,622",3.55,781,"I am the only one she has, so how could I possibly get married?"
1,6,"01:01:02,700","01:01:05,620",2.92,782,Those kinds of girls are the most dangerous!
1,6,"01:01:05,703","01:01:07,963",2.26,783,Those who have nothing to brag about but are just clingy!
1,6,"01:01:08,039","01:01:09,539",1.50,784,She is not like that.
1,6,"01:01:09,624","01:01:12,094",2.47,785,Who is she? Tell me this instant.
1,6,"01:01:12,168","01:01:13,458",1.29,786,I will take care of it.
1,6,"01:01:13,544","01:01:14,714",1.17,787,Exactly how?
1,6,"01:01:14,796","01:01:19,930",5.13,788,"Once I give her a silk pouch full of money, she will crack out of her egg and fly away."
1,6,"01:01:20,009","01:01:23,429",3.42,789,She cannot fly anywhere.
1,6,"01:01:20,009","01:01:23,429",3.42,790,It is not that easy.
1,6,"01:01:24,722","01:01:26,852",2.13,791,"In any case, I cannot get married."
1,6,"01:01:26,933","01:01:28,143",1.21,792,So take care of it for me.
1,6,"01:01:29,102","01:01:31,272",2.17,793,"You better take care of it, got that?"
1,6,"01:01:32,063","01:01:33,403",1.34,794,Young Master.
1,6,"01:01:35,900","01:01:38,610",2.71,795,What is wrong? Are you hurt?
1,6,"01:01:38,695","01:01:39,945",1.25,796,Let me see.
1,6,"01:01:42,115","01:01:44,025",1.91,797,What happened to your arm?
1,6,"01:01:45,827","01:01:47,497",1.67,798,Did it get out of control again?
1,6,"01:01:54,711","01:01:56,341",1.63,799,Please sell that dress.
1,6,"01:01:56,421","01:02:00,051",3.63,800,"It is made of silk, so make it worth it."
1,6,"01:01:56,421","01:02:00,051",3.63,801,All right.
1,6,"01:02:00,633","01:02:03,093",2.46,802,Our madam is tending to a customer at the moment.
1,6,"01:02:03,177","01:02:04,887",1.71,803,Young Lady Jin from Jinyowon is here.
1,6,"01:02:05,638","01:02:09,178",3.54,804,She is looking for someone who can craft her wedding rings.
1,6,"01:02:09,267","01:02:11,097",1.83,805,She is marrying a young master from Songrim.
1,6,"01:02:15,064","01:02:17,324",2.26,806,Then how about this one?
1,6,"01:02:20,319","01:02:24,029",3.71,807,These are the works of Daeho's best craftsmen?
1,6,"01:02:25,825","01:02:28,695",2.87,808,They are stylish but a bit tacky.
1,6,"01:02:30,329","01:02:32,579",2.25,809,Then may I see the yin-and-yang jade?
1,6,"01:02:32,665","01:02:35,325",2.66,810,Seeing it for myself will help me give you better recommendations.
1,6,"01:02:40,173","01:02:44,758",4.59,811,"They say when you and your lover wear rings made of that, your love for each other deepens."
1,6,"01:02:58,983","01:03:00,693",1.71,812,Why did the jade break?
1,6,"01:03:01,527","01:03:03,907",2.38,813,It was fine when I took it with me.
1,6,"01:03:09,702","01:03:12,412",2.71,814,I see. That is when it broke.
1,6,"01:03:15,416","01:03:16,496",1.08,815,Mu-deok.
1,6,"01:03:23,174","01:03:24,434",1.26,816,Young Lady Jin.
1,6,"01:03:25,009","01:03:27,299",2.29,817,Why are you suddenly leaving?
1,6,"01:03:27,386","01:03:30,466",3.08,818,That is Mu-deok. Is Uk here as well?
1,6,"01:03:30,556","01:03:31,766",1.21,819,No.
1,6,"01:03:33,100","01:03:35,730",2.63,820,I see.
1,6,"01:03:33,100","01:03:37,612",4.51,821,"Since they are attached at the hip, he must be somewhere in the fortress."
1,6,"01:03:37,688","01:03:39,478",1.79,822,Attached at the hip?
1,6,"01:03:39,565","01:03:41,275",1.71,823,"As his maid, she is serving him."
1,6,"01:03:42,401","01:03:43,821",1.42,824,Watch what you say.
1,6,"01:03:45,279","01:03:48,869",3.59,825,Mu-deok is not just any ordinary maid to him.
1,6,"01:03:50,034","01:03:53,504",3.47,826,He came by to pick Mu-deok up when she was drunk recently.
1,6,"01:03:54,163","01:03:55,963",1.80,827,He adores her so much.
1,6,"01:03:56,040","01:03:58,540",2.50,828,He even carried her on his back.
1,6,"01:03:59,210","01:04:03,921",4.71,829,It is obvious that he picked her from the get-go because she won his heart.
1,6,"01:04:04,465","01:04:07,755",3.29,830,Is Mu-deok from here? Was she a gisaeng?
1,6,"01:04:07,844","01:04:09,304",1.46,831,She is one poor girl.
1,6,"01:04:09,971","01:04:13,271",3.30,832,No wonder he cares about her so much.
1,6,"01:04:27,613","01:04:28,663",1.05,833,Hey.
1,6,"01:04:29,282","01:04:31,082",1.80,834,"You know who I am, right?"
1,6,"01:04:32,451","01:04:34,581",2.13,835,"Of course, I do."
1,6,"01:04:34,662","01:04:37,122",2.46,836,You are Young Lady Jin from Jinyowon.
1,6,"01:04:39,125","01:04:42,245",3.12,837,"You will have to address me as ""Lady"" soon."
1,6,"01:04:43,462","01:04:47,132",3.67,838,Because I will marry your young master soon.
1,6,"01:04:48,676","01:04:51,386",2.71,839,"Goodness. Congratulations, my lady."
1,6,"01:04:51,470","01:04:54,680",3.21,840,"As your master's wife, you will serve me too."
1,6,"01:04:56,100","01:04:57,640",1.54,841,There is something you must do.
1,6,"01:04:59,896","01:05:01,606",1.71,842,"First, carry this."
1,6,"01:05:02,648","01:05:04,278",1.63,843,What is this?
1,6,"01:05:11,115","01:05:12,405",1.29,844,What was that?
1,6,"01:05:13,576","01:05:15,236",1.66,845,A broken stone?
1,6,"01:05:17,830","01:05:20,250",2.42,846,It is a precious object.
1,6,"01:05:20,333","01:05:24,593",4.26,847,"If it breaks or cracks, you will have to take responsibility."
1,6,"01:05:25,713","01:05:28,383",2.67,848,Is she saying that when it is already broken?
1,6,"01:05:29,300","01:05:30,340",1.04,849,Take that and follow me.
1,6,"01:05:31,594","01:05:32,724",1.13,850,My lady.
1,6,"01:05:33,471","01:05:35,311",1.84,851,You are not someone I must serve yet.
1,6,"01:05:35,932","01:05:38,642",2.71,852,I must go to Young Master Jang now. Goodbye.
1,6,"01:05:42,939","01:05:45,479",2.54,853,Is she looking down on me?
1,6,"01:05:53,240","01:05:55,790",2.55,854,Was that real back there?
1,6,"01:06:06,379","01:06:08,759",2.38,855,It is best that I do not cross paths with him.
1,6,"01:06:10,883","01:06:12,933",2.05,856,Hey! You!
1,6,"01:06:15,012","01:06:15,932",0.92,857,The dangerous man?
1,6,"01:06:17,765","01:06:19,225",1.46,858,Or this mean brat?
1,6,"01:06:20,810","01:06:21,890",1.08,859,My lady.
1,6,"01:06:22,687","01:06:25,057",2.37,860,Give that to me. I will carry it.
1,6,"01:06:28,275","01:06:29,395",1.12,861,Sure.
1,6,"01:06:29,485","01:06:32,025",2.54,862,Make sure you do not break it.
1,6,"01:06:36,617","01:06:38,117",1.50,863,So it is broken.
1,6,"01:06:38,703","01:06:40,913",2.21,864,She is going to put the blame on me.
1,6,"01:07:09,817","01:07:11,817",2.00,865,Is this the Jin family's abode?
1,6,"01:07:44,602","01:07:46,062",1.46,866,Why are you not coming?
1,6,"01:07:58,324","01:07:59,374",1.05,867,Mother.
1,6,"01:08:21,055","01:08:22,675",1.62,868,You cannot leave like this.
1,6,"01:08:23,974","01:08:27,354",3.38,869,Say that you will marry her in front of your late mother's portrait.
1,6,"01:08:27,436","01:08:29,976",2.54,870,That is the only way to protect your father's position.
1,6,"01:08:32,399","01:08:33,729",1.33,871,Maidservant Kim.
1,6,"01:08:33,818","01:08:38,200",4.38,872,Do you think I really am my father's son?
1,6,"01:08:41,742","01:08:46,081",4.34,873,Do you know who my real father is?
1,6,"01:08:47,748","01:08:49,418",1.67,874,What do you mean?
1,6,"01:08:50,334","01:08:52,554",2.22,875,You are Gwanju Jang Gang's son.
1,6,"01:08:54,463","01:08:56,673",2.21,876,Yes. That is what I believed all my life.
1,6,"01:08:56,757","01:08:58,587",1.83,877,I do not want to deny it now.
1,6,"01:08:58,676","01:08:59,636",0.96,878,So…
1,6,"01:09:01,720","01:09:03,720",2.00,879,I will not sit still.
1,6,"01:09:05,182","01:09:09,015",3.83,880,Do not stop me no matter what I do.
1,6,"01:09:17,027","01:09:20,157",3.13,881,"Maidservant Kim, the Jin family sent someone."
1,6,"01:09:20,739","01:09:23,079",2.34,882,From Jinyowon? What is it about?
1,6,"01:09:23,159","01:09:24,619",1.46,883,Something happened there.
1,6,"01:09:25,494","01:09:28,584",3.09,884,They want Young Master Jang to hurry over.
1,6,"01:10:09,455","01:10:10,745",1.29,885,You were looking for me?
1,6,"01:10:10,831","01:10:12,121",1.29,886,What is this about?
1,6,"01:10:12,708","01:10:15,418",2.71,887,A precious treasure of ours has disappeared.
1,6,"01:10:16,212","01:10:20,802",4.59,888,And an individual has disappeared with it.
1,6,"01:10:28,140","01:10:30,890",2.75,889,So this is Jinyowon.
1,6,"01:10:39,360","01:10:40,440",1.08,890,Hey.
1,6,"01:10:47,701","01:10:49,201",1.50,891,So it is you.
1,6,"01:10:53,332","01:10:54,922",1.59,892,It has been a long time.
1,6,"01:11:25,197","01:11:30,036",4.84,893,You are saying Mu-deok -disappeared here?
1,6,"01:11:27,366","01:11:30,036",2.67,894,Yes.
1,6,"01:11:30,619","01:11:35,166",4.55,895,"Your maid, Mu-deok, stole our yin-and-yang jade and ran away."
