season,episode,timecode_in,timecode_out,duration_line,line_order,text_line
1,5,"00:58:55,698","00:58:58,328",2.63,678,"Oh, my goodness."
1,5,"00:58:55,698","00:58:58,328",2.63,679,It is a rainbow.
1,5,"00:58:58,409","00:59:00,749",2.34,680,It really is a rainbow.
1,5,"00:58:58,409","00:59:00,749",2.34,681,Beautiful.
1,5,"00:59:00,828","00:59:03,918",3.09,682,Look at that.
1,5,"00:59:00,828","00:59:03,918",3.09,683,It has been so long.
1,5,"00:59:05,083","00:59:06,463",1.38,684,How beautiful.
1,5,"00:59:05,083","00:59:06,463",1.38,685,Look.
1,5,"00:59:06,543","00:59:08,843",2.30,686,It really is a rainbow.
1,5,"00:59:06,543","00:59:08,843",2.30,687,Where did the wagon go?
1,5,"00:59:09,837","00:59:11,417",1.58,688,It was right here a minute ago.
1,5,"00:59:11,965","00:59:14,755",2.79,689,Where did it go?
1,5,"00:59:11,965","00:59:14,755",2.79,690,Where is the wagon?
1,5,"00:59:44,289","00:59:46,869",2.58,691,I am surprised to hear my voice echo in Danhyanggok.
1,5,"00:59:48,751","00:59:49,881",1.13,692,Nice.
1,5,"00:59:52,839","00:59:55,929",3.09,693,What? Mu-deok is drunk?
1,5,"00:59:56,009","00:59:58,049",2.04,694,Are you saying she has been drinking here?
1,5,"00:59:58,136","01:00:00,306",2.17,695,She almost got dragged to Cheonbugwan today.
1,5,"01:00:01,264","01:00:04,274",3.01,696,"But fortunately, the Crown Prince saved her."
1,5,"01:00:06,603","01:00:08,063",1.46,697,The Crown Prince?
1,5,"01:00:06,603","01:00:08,063",1.46,698,Yes.
1,5,"01:00:08,146","01:00:09,856",1.71,699,She did a great job of humoring him.
1,5,"01:00:09,939","01:00:11,519",1.58,700,She knows how to flatter too.
1,5,"01:00:11,608","01:00:14,528",2.92,701,She drank every glass of alcohol that he offered to her.
1,5,"01:00:19,741","01:00:20,661",0.92,702,Where is she?
1,5,"01:00:49,479","01:00:51,399",1.92,703,She is completely wasted.
1,5,"01:00:52,523","01:00:54,573",2.05,704,"Mu-deok, are you all right?"
1,5,"01:00:58,154","01:01:01,074",2.92,705,"My pupil, you have come for me."
1,5,"01:01:02,950","01:01:05,450",2.50,706,"Yes, I am here for you, Master."
1,5,"01:01:06,746","01:01:09,496",2.75,707,I have no control over my body.
1,5,"01:01:10,083","01:01:12,173",2.09,708,I am also having trouble keeping my head up.
1,5,"01:01:12,710","01:01:15,840",3.13,709,"This has never happened to me before, no matter how much I drank."
1,5,"01:01:17,548","01:01:19,508",1.96,710,You are no longer a skilled assassin.
1,5,"01:01:20,635","01:01:21,795",1.16,711,You are just Mu-deok.
1,5,"01:01:29,060","01:01:31,650",2.59,712,I cannot even hold my liquor in this body.
1,5,"01:01:52,959","01:01:55,589",2.63,713,I want to give everything up and live a quiet life.
1,5,"01:01:58,423","01:02:00,013",1.59,714,But one thing keeps bothering me.
1,5,"01:02:26,492","01:02:29,082",2.59,715,I thought I fell from somewhere really high up.
1,5,"01:02:30,788","01:02:32,668",1.88,716,But I guess it was not that high.
1,5,"01:02:42,216","01:02:43,626",1.41,717,I think I broke my leg.
1,5,"01:02:44,218","01:02:45,428",1.21,718,Help me.
1,5,"01:02:46,179","01:02:50,019",3.84,719,I saw you using that to summon your bird a few times.
1,5,"01:02:52,435","01:02:53,725",1.29,720,I would also like to try.
1,5,"01:02:53,811","01:02:56,231",2.42,721,Can I have that?
1,5,"01:03:11,662","01:03:13,502",1.84,722,I came to give it back.
1,5,"01:03:45,613","01:03:47,203",1.59,723,Mu-deok!
1,5,"01:03:47,281","01:03:48,451",1.17,724,I saw Mu-deok.
1,5,"01:03:53,746","01:03:55,246",1.50,725,She really is here.
1,5,"01:03:56,332","01:03:57,172",0.84,726,Where is Uk?
1,5,"01:03:57,959","01:03:59,419",1.46,727,I told you not to run.
1,5,"01:04:01,420","01:04:02,760",1.34,728,What is going on?
1,5,"01:04:02,839","01:04:04,049",1.21,729,Why are you here?
1,5,"01:04:04,131","01:04:08,643",4.51,730,"We could not find you at Sari Village, so we came here to look for you just in case."
1,5,"01:04:09,220","01:04:11,310",2.09,731,Ju-wol was right. You really are here.
1,5,"01:04:11,389","01:04:13,809",2.42,732,"Mu-deok, have you been well?"
1,5,"01:04:14,767","01:04:15,937",1.17,733,Yes.
1,5,"01:04:41,502","01:04:44,462",2.96,734,"Look at you, Mu-deok."
1,5,"01:04:41,502","01:04:44,462",2.96,735,You must be really happy to see him.
1,5,"01:04:45,256","01:04:46,836",1.58,736,"Oh, my gosh."
1,5,"01:04:47,842","01:04:48,802",0.96,737,She is drunk.
1,5,"01:04:49,927","01:04:51,547",1.62,738,Did she drink?
1,5,"01:04:51,637","01:04:53,177",1.54,739,Yes.
1,5,"01:04:51,637","01:04:53,177",1.54,740,"Yes, she did."
1,5,"01:04:53,764","01:04:55,104",1.34,741,Help her climb back up.
1,5,"01:04:55,683","01:04:56,683",1.00,742,You can carry her.
1,5,"01:05:06,485","01:05:08,905",2.42,743,Mu-deok used to come to Danhyanggok to pick herbs.
1,5,"01:05:08,988","01:05:12,198",3.21,744,"A man named Master Lee lives here, and he is letting us stay with him."
1,5,"01:05:12,283","01:05:14,663",2.38,745,I cannot believe Mu-deok got drunk all by herself.
1,5,"01:05:14,744","01:05:16,084",1.34,746,She must be enjoying life.
1,5,"01:05:16,746","01:05:18,826",2.08,747,I did not know there was a place like this in Danhyanggok.
1,5,"01:05:19,457","01:05:20,827",1.37,748,You knew about Danhyanggok?
1,5,"01:05:20,917","01:05:23,087",2.17,749,He used to come here often in the past.
1,5,"01:05:23,169","01:05:26,049",2.88,750,He got in trouble for sneaking out all the time.
1,5,"01:05:26,130","01:05:27,210",1.08,751,He did?
1,5,"01:05:27,715","01:05:29,835",2.12,752,He was crazy about birds.
1,5,"01:05:29,926","01:05:32,386",2.46,753,Why would you come here all by yourself?
1,5,"01:05:32,470","01:05:33,970",1.50,754,You even broke your leg here.
1,5,"01:05:36,599","01:05:38,229",1.63,755,Because I missed them.
1,5,"01:05:42,939","01:05:44,859",1.92,756,The broken leg did not bother me.
1,5,"01:05:45,900","01:05:47,740",1.84,757,And I was not scared to get scolded.
1,5,"01:05:51,155","01:05:52,985",1.83,758,I liked them a lot.
1,5,"01:06:08,172","01:06:10,632",2.46,759,He is way too fond of birds.
1,5,"01:06:11,467","01:06:14,257",2.79,760,"By the way, what kind of tea is this?"
1,5,"01:06:14,345","01:06:17,005",2.66,761,It smells really nice.
1,5,"01:06:14,345","01:06:17,005",2.66,762,Did you drink that?
1,5,"01:06:19,433","01:06:21,563",2.13,763,Yes. Why? Is it good for you?
1,5,"01:06:22,561","01:06:23,441",0.88,764,Of course.
1,5,"01:06:23,521","01:06:28,026",4.50,765,It was made with a medicinal herb that can only be found in Danhyanggok.
1,5,"01:06:28,109","01:06:29,189",1.08,766,Really?
1,5,"01:06:29,276","01:06:31,356",2.08,767,"Yul, have some more."
1,5,"01:06:29,276","01:06:31,356",2.08,768,Do not drink…
1,5,"01:06:31,862","01:06:32,912",1.05,769,"Fine, go ahead."
1,5,"01:06:32,989","01:06:35,239",2.25,770,It really smells nice.
1,5,"01:06:32,989","01:06:35,239",2.25,771,"Yes, I know."
1,5,"01:06:37,702","01:06:39,292",1.59,772,That is chaste tea.
1,5,"01:06:40,705","01:06:41,745",1.04,773,What? Chives tea?
1,5,"01:06:41,831","01:06:44,421",2.59,774,You will all lose your…
1,5,"01:06:46,127","01:06:49,047",2.92,775,Is this made with chives?
1,5,"01:06:46,127","01:06:49,047",2.92,776,I am not sure if it was chives.
1,5,"01:06:49,714","01:06:50,764",1.05,777,Well…
1,5,"01:06:50,840","01:06:53,760",2.92,778,It was made with a lot of ingredients. Drink up.
1,5,"01:06:55,553","01:06:56,553",1.00,779,This is nice.
1,5,"01:07:00,266","01:07:01,766",1.50,780,Enjoy.
1,5,"01:07:32,965","01:07:35,175",2.21,781,A group of suspicious men had my Spirit Plaque?
1,5,"01:07:35,760","01:07:36,640",0.88,782,Yes.
1,5,"01:07:36,719","01:07:38,639",1.92,783,Did you really lose your Spirit Plaque?
1,5,"01:07:38,721","01:07:41,061",2.34,784,"Did someone steal it from you, or did you lend it?"
1,5,"01:07:41,140","01:07:43,350",2.21,785,"No, I lost it."
1,5,"01:07:43,434","01:07:45,984",2.55,786,Do you remember when and where you lost it?
1,5,"01:07:47,813","01:07:48,653",0.84,787,No.
1,5,"01:07:48,731","01:07:51,231",2.50,788,We found it while investigating the soul shifter's case.
1,5,"01:07:51,317","01:07:53,147",1.83,789,This is very important and dangerous.
1,5,"01:08:01,160","01:08:04,540",3.38,790,The marriage of Jin Cho-yeon and Jang Uk?
1,5,"01:08:05,122","01:08:07,672",2.55,791,That is a magnificent idea.
1,5,"01:08:07,750","01:08:11,960",4.21,792,"But when two people get married, they should love each other."
1,5,"01:08:12,046","01:08:15,756",3.71,793,"He cannot marry someone he does not love, just to resolve an urgent matter."
1,5,"01:08:15,841","01:08:19,721",3.88,794,Look at you babbling on about love.
1,5,"01:08:15,841","01:08:19,721",3.88,795,That is why you two are still single.
1,5,"01:08:20,596","01:08:23,306",2.71,796,Marriage is no fantasy.
1,5,"01:08:23,390","01:08:24,930",1.54,797,I know what love is.
1,5,"01:08:25,017","01:08:29,855",4.84,798,I even once turned my back on my own master for love.
1,5,"01:08:29,939","01:08:32,479",2.54,799,"However, it was all for nothing."
1,5,"01:08:32,566","01:08:35,435",2.87,800,Let us push forward with the wedding.
1,5,"01:08:40,866","01:08:42,616",1.75,801,An unknown man has broken our barrier and entered.
1,5,"01:08:47,331","01:08:50,791",3.46,802,"Heo Yeom, come outside and greet me."
1,5,"01:08:50,876","01:08:54,666",3.79,803,Who dares to call me by my name?
1,5,"01:08:59,468","01:09:00,508",1.04,804,Yeom.
1,5,"01:09:01,762","01:09:03,102",1.34,805,Have you been well?
1,5,"01:09:04,140","01:09:05,060",0.92,806,Master.
1,5,"01:09:05,891","01:09:06,931",1.04,807,Master.
1,5,"01:09:07,643","01:09:08,693",1.05,808,Master!
1,5,"01:09:10,229","01:09:11,229",1.00,809,Master.
1,5,"01:09:11,313","01:09:13,273",1.96,810,"Goodness, Master."
1,5,"01:09:15,067","01:09:16,357",1.29,811,"Oh, dear."
1,5,"01:09:16,443","01:09:18,323",1.88,812,Put down your swords! Put them away!
1,5,"01:09:41,051","01:09:42,221",1.17,813,Mu-deok.
1,5,"01:09:43,012","01:09:45,812",2.80,814,I thought you were sleeping.
1,5,"01:09:43,012","01:09:45,812",2.80,815,I looked for you everywhere.
1,5,"01:09:45,890","01:09:47,730",1.84,816,Are you still drunk?
1,5,"01:09:48,434","01:09:51,024",2.59,817,I thought I might be able to climb it when I was drunk.
1,5,"01:09:52,146","01:09:55,646",3.50,818,But it is too tall.
1,5,"01:09:52,146","01:09:55,646",3.50,819,I am starting to sober up.
1,5,"01:09:56,317","01:09:59,277",2.96,820,Is this the tree with the bird's nest on top?
1,5,"01:09:59,361","01:10:00,401",1.04,821,Yes.
1,5,"01:10:01,864","01:10:03,914",2.05,822,I want to climb up that tree again.
1,5,"01:10:05,284","01:10:08,704",3.42,823,Did you really climb all the way to the top?
1,5,"01:10:09,914","01:10:11,674",1.76,824,I was Naksu then.
1,5,"01:10:13,292","01:10:16,252",2.96,825,The moon from up there looked beautiful.
1,5,"01:10:17,504","01:10:19,804",2.30,826,But I can no longer see it with this body.
1,5,"01:10:21,926","01:10:24,006",2.08,827,I ran into one of Danju's men today.
1,5,"01:10:24,678","01:10:26,178",1.50,828,He seemed suspicious of me.
1,5,"01:10:27,097","01:10:29,807",2.71,829,"By any chance, did you give him my Spirit Plaque?"
1,5,"01:10:29,892","01:10:32,102",2.21,830,I tried to use the Spirit Plaque to go back.
1,5,"01:10:32,895","01:10:35,555",2.66,831,But he killed the person whom he thought was me.
1,5,"01:10:38,567","01:10:42,858",4.29,832,"If I ever happen to get caught by them, do not try to save me."
1,5,"01:10:44,907","01:10:46,987",2.08,833,Of course. I am too weak to help anyway.
1,5,"01:10:49,328","01:10:52,078",2.75,834,There is nothing your pupil can do for you.
1,5,"01:10:55,626","01:10:56,996",1.37,835,I expected nothing from you.
1,5,"01:11:00,714","01:11:01,804",1.09,836,Mu-deok.
1,5,"01:11:02,466","01:11:05,386",2.92,837,"I may not be able to do much, but I think I can climb that tree."
1,5,"01:11:06,262","01:11:09,062",2.80,838,There are no branches for you to stand on at the top.
1,5,"01:11:10,057","01:11:12,097",2.04,839,You must use your energy to create a foothold.
1,5,"01:11:12,726","01:11:15,186",2.46,840,You must master Chisu in order to do that.
1,5,"01:11:15,813","01:11:17,523",1.71,841,You are nowhere near that level.
1,5,"01:11:17,606","01:11:22,032",4.43,842,"I wanted to do nothing, but I feel motivated to climb this tree."
1,5,"01:11:28,450","01:11:30,240",1.79,843,You said you want to see the moon from there.
1,5,"01:11:30,327","01:11:34,500",4.17,844,"I am the only one who can take you up there, so I would like to try."
1,5,"01:11:35,541","01:11:37,131",1.59,845,Do you wish to go up there?
1,5,"01:11:39,211","01:11:42,171",2.96,846,You must master Chisu in order to be able to climb up there.
1,5,"01:11:43,882","01:11:45,432",1.55,847,Do you wish to go up there?
1,5,"01:11:50,723","01:11:52,473",1.75,848,"Then do me a favor, Uk."
1,5,"01:11:53,726","01:11:55,226",1.50,849,Take me up there.
1,5,"01:11:57,229","01:11:58,479",1.25,850,Fine.
1,5,"01:11:58,564","01:12:01,824",3.26,851,I will take you to the top of that tree.
